ORIGIN,DEST,DISTANCE,CRS_ELAPSED_TIME
JAC,IAH,1265.0,192.74698795180723
JAC,JFK,1894.0,251.91666666666666
JAC,LAX,784.0,148.62539682539682
JAC,MSP,872.0,136.12820512820514
JAC,ORD,1162.0,179.77606177606177
JAC,SEA,621.0,136.33333333333334
JAC,SFO,737.0,150.555
JAC,SLC,205.0,63.09006499535747
JAN,ATL,341.0,85.37857430527588
JAN,DFW,408.0,99.43364197530865
JAN,IAH,351.0,86.75353411186232
JAN,ORD,677.0,137.3898635477583
JAX,ATL,270.0,77.6023974337329
JAX,BNA,483.0,92.24352331606218
JAX,BOS,1010.0,150.87124463519314
JAX,BWI,663.0,112.33249581239531
JAX,CLT,328.0,84.9631310266591
JAX,DCA,634.0,106.4575799721836
JAX,DEN,1447.0,226.6620879120879
JAX,DFW,918.0,165.92162162162163
JAX,DTW,813.0,143.28571428571428
JAX,EWR,820.0,144.72690763052208
JAX,FLL,319.0,76.06759259259259
JAX,HOU,816.0,146.75066312997347
JAX,IAD,630.0,118.0
JAX,IAH,817.0,151.0794701986755
JAX,JFK,828.0,135.43996247654783
JAX,LAS,1965.0,280.94594594594594
JAX,LGA,833.0,147.15384615384616
JAX,MDW,849.0,145.50279329608938
JAX,MSP,1174.0,194.22727272727272
JAX,ORD,864.0,156.28191489361703
JAX,PHL,742.0,124.59660297239915
JFK,ABQ,1826.0,302.9625
JFK,ACK,199.0,70.28461538461538
JFK,ATL,760.0,159.55487053020963
JFK,AUS,1521.0,254.66471962616822
JFK,BOS,187.0,75.56
JFK,BQN,1576.0,223.5281124497992
JFK,BTV,266.0,75.36395147313692
JFK,BUF,301.0,87.22452293950467
JFK,BUR,2465.0,379.26666666666665
JFK,CHS,636.0,133.97019657577678
JFK,CLE,425.0,125.0
JFK,CLT,541.0,125.58406740712371
JFK,CVG,589.0,128.0
JFK,DAB,891.0,163.47058823529412
JFK,DCA,213.0,92.6189349112426
JFK,DEN,1626.0,279.66335814722913
JFK,DFW,1391.0,243.3523206751055
JFK,DTW,509.0,136.16876574307304
JFK,EGE,1746.0,291.6380952380952
JFK,FLL,1069.0,190.34583612413485
JFK,HNL,4983.0,672.1775956284152
JFK,HOU,1428.0,240.0745856353591
JFK,HYA,196.0,64.77685950413223
JFK,IAD,228.0,80.34872298624754
JFK,JAC,1894.0,309.0833333333333
JFK,JAX,828.0,156.4133083411434
JFK,LAS,2248.0,348.9312169312169
JFK,LAX,2475.0,378.66902584493045
JFK,LGB,2465.0,368.78134556574923
JFK,MCO,944.0,176.1232452142206
JFK,MIA,1089.0,195.76609387022313
JFK,MSP,1029.0,197.0955414012739
JFK,MSY,1182.0,207.91955719557197
JFK,MVY,173.0,68.08695652173913
JFK,OAK,2576.0,392.1540983606557
JFK,ORD,740.0,167.5085497150095
JFK,ORF,290.0,95.0
JFK,PBI,1028.0,182.3571079628725
JFK,PDX,2454.0,376.9253886010363
JFK,PHL,94.0,72.6
JFK,PHX,2153.0,338.66104940635773
JFK,PIT,340.0,110.54545454545455
JFK,PSE,1617.0,230.49299719887955
JFK,PSP,2378.0,368.1438848920863
JFK,PWM,273.0,75.50296861747243
JFK,RDU,427.0,108.20930232558139
JFK,RIC,288.0,105.0
JFK,RNO,2411.0,379.86423841059604
JFK,ROC,264.0,81.4706397896582
JFK,RSW,1074.0,195.2906779661017
JFK,SAN,2446.0,371.9334277620397
JFK,SAT,1587.0,265.9337016574586
JFK,SAV,718.0,140.31675392670158
JFK,SEA,2422.0,378.9479940564636
JFK,SFO,2586.0,395.1442010149771
JFK,SJC,2569.0,391.8610271903323
JFK,SJU,1598.0,235.35931734317344
JFK,SLC,1990.0,323.55321188878236
JFK,SMF,2521.0,386.1832298136646
JFK,SRQ,1041.0,185.57978723404256
JFK,STT,1623.0,244.64674868189806
JFK,SYR,209.0,74.9805375347544
JFK,TPA,1005.0,182.88235294117646
JFK,TUS,2136.0,341.8068181818182
JLN,DFW,327.0,89.19668737060042
JMS,DEN,573.0,113.771875
JMS,DVL,83.0,43.75661375661376
JNU,ANC,571.0,102.68003820439351
JNU,FAI,624.0,111.0
JNU,GST,41.0,36.0
JNU,KTN,234.0,59.93181818181818
JNU,PSG,123.0,44.71847507331378
JNU,SEA,909.0,139.7935748462064
JNU,SIT,95.0,40.05361930294906
JNU,YAK,198.0,55.98198198198198
KOA,ANC,2874.0,368.97727272727275
KOA,BLI,2732.0,362.0
KOA,DEN,3329.0,407.9325842696629
KOA,DFW,3724.0,439.0
KOA,HNL,163.0,45.00586338317209
KOA,LAX,2504.0,319.0185676392573
KOA,OAK,2378.0,305.9801699716714
KOA,OGG,84.0,34.971804511278194
KOA,PDX,2607.0,333.15822784810126
KOA,PHX,2860.0,341.54125412541254
KOA,SAN,2556.0,321.70440251572325
KOA,SEA,2688.0,349.14827201783726
KOA,SFO,2367.0,305.4761235955056
KOA,SJC,2384.0,300.56
KTN,JNU,234.0,58.19016393442623
KTN,SEA,680.0,110.8596096096096
KTN,SIT,183.0,51.324561403508774
KTN,WRG,82.0,41.86268656716418
LAN,DTW,74.0,50.666333666333664
LAN,MSP,455.0,105.22693266832918
LAN,ORD,179.0,65.32268041237113
LAR,DEN,113.0,54.89683860232945
LAS,ABQ,486.0,85.57254623044096
LAS,ALB,2237.0,279.11764705882354
LAS,AMA,758.0,115.79452054794521
LAS,ANC,2304.0,337.55882352941177
LAS,ATL,1747.0,234.74631089549223
LAS,AUS,1090.0,159.1040590405904
LAS,BDL,2297.0,287.7090301003345
LAS,BHM,1618.0,211.8782383419689
LAS,BLI,954.0,164.56613756613757
LAS,BNA,1587.0,210.7043859649123
LAS,BOI,519.0,103.21830985915493
LAS,BOS,2381.0,300.47797173732334
LAS,BUF,1986.0,252.38768718801995
LAS,BUR,223.0,63.77760968229955
LAS,BWI,2106.0,269.87991927346116
LAS,CAK,1846.0,238.1
LAS,CLE,1824.0,240.27738376674546
LAS,CLT,1916.0,253.77368086458995
LAS,CMH,1771.0,229.47113163972287
LAS,COS,604.0,107.91050583657588
LAS,CVG,1678.0,223.27993779160187
LAS,DAL,1067.0,157.50311850311851
LAS,DCA,2089.0,270.2546012269939
LAS,DEN,628.0,112.12683796227536
LAS,DFW,1055.0,162.01023731968357
LAS,DSM,1216.0,169.47658402203857
LAS,DTW,1749.0,237.57980162308385
LAS,ELP,583.0,97.22772277227723
LAS,EWR,2227.0,294.66953372566775
LAS,FLL,2173.0,276.9573283858998
LAS,FNT,1733.0,223.85
LAS,GEG,806.0,140.7072135785007
LAS,HNL,2762.0,383.03909952606637
LAS,HOU,1235.0,176.15279672578444
LAS,IAD,2065.0,268.70181043663473
LAS,IAH,1222.0,179.2952559300874
LAS,ICT,986.0,143.07479224376732
LAS,IND,1590.0,209.93610223642173
LAS,JAX,1965.0,259.4736842105263
LAS,JFK,2248.0,298.13360616273474
LAS,LAX,236.0,72.78085686636756
LAS,LBB,775.0,117.02739726027397
LAS,LGB,231.0,65.45833333333333
LAS,LIT,1294.0,174.1620879120879
LAS,MAF,795.0,121.3659793814433
LAS,MCI,1139.0,160.35556811758056
LAS,MCO,2039.0,266.8575
LAS,MDW,1521.0,207.85543403964456
LAS,MIA,2174.0,283.0719512195122
LAS,MKE,1524.0,206.0538513974097
LAS,MSP,1299.0,185.1754626456477
LAS,MSY,1500.0,199.8740740740741
LAS,OAK,407.0,88.35166309012875
LAS,OKC,986.0,141.7762237762238
LAS,OMA,1099.0,155.7489224137931
LAS,ONT,197.0,54.061251664447404
LAS,ORD,1514.0,218.82299768761825
LAS,PDX,763.0,135.1161811161811
LAS,PHL,2176.0,278.28753680078506
LAS,PHX,255.0,68.21188118811881
LAS,PIT,1910.0,245.4641148325359
LAS,RDU,2026.0,259.91745283018867
LAS,RNO,345.0,78.24477886977887
LAS,SAN,258.0,65.13465435712678
LAS,SAT,1069.0,152.35398230088495
LAS,SDF,1624.0,213.8903743315508
LAS,SEA,867.0,155.79618768328444
LAS,SFO,414.0,95.84434968017058
LAS,SJC,386.0,82.88196505110452
LAS,SLC,368.0,79.78792201616739
LAS,SMF,397.0,87.62435991221653
LAS,SNA,226.0,61.582251988279616
LAS,STL,1371.0,184.60556563823351
LAS,TPA,1984.0,254.7542043984476
LAS,TUL,1076.0,154.65469613259668
LAS,TUS,365.0,73.85585585585585
LAW,DFW,140.0,55.38169826875515
LAX,ABQ,677.0,108.96574770258981
LAX,ANC,2345.0,332.6858846918489
LAX,ASE,737.0,128.79154078549848
LAX,ATL,1946.3415148321037,260.5511218190032
LAX,AUS,1242.0,180.8576843556168
LAX,BDL,2527.0,319.6188118811881
LAX,BNA,1797.0,238.0028846153846
LAX,BOI,674.0,127.74835526315789
LAX,BOS,2611.0,330.95910861099094
LAX,BUF,2217.0,289.45212765957444
LAX,BWI,2329.0,300.8188935281837
LAX,BZN,902.0,157.90184049079755
LAX,CID,1550.0,229.0
LAX,CLE,2052.0,268.73921971252565
LAX,CLT,2125.0,285.6347914547304
LAX,CMH,1995.0,265.0281690140845
LAX,COS,833.0,145.58575581395348
LAX,CVG,1900.0,252.3455782312925
LAX,DAL,1246.0,177.85656565656566
LAX,DCA,2311.0,303.61451460885957
LAX,DEN,862.0,140.2279830582737
LAX,DFW,1235.0,185.44196692262256
LAX,DRO,640.0,117.0
LAX,DTW,1979.0,268.68126825198163
LAX,EGE,748.0,136.7520661157025
LAX,ELP,714.237012987013,112.2943722943723
LAX,EUG,748.0,128.8233830845771
LAX,EWR,2454.0,317.93785833179214
LAX,FAT,209.0,65.78755868544602
LAX,FCA,1014.0,179.07692307692307
LAX,FLL,2342.349181193872,292.2926571579503
LAX,GEG,945.0,161.6326530612245
LAX,HDN,763.0,130.19148936170214
LAX,HNL,2556.0,358.5330643746711
LAX,HOU,1390.0,188.89159561510354
LAX,IAD,2288.0,295.90829346092505
LAX,IAH,1379.0,197.86904761904762
LAX,IND,1814.0,243.23567467652495
LAX,ITO,2449.0,341.18050541516243
LAX,JAC,784.0,138.10256410256412
LAX,JFK,2475.0,327.1211012094208
LAX,KOA,2504.0,348.72577455504285
LAX,LAS,236.0,69.94391701828411
LAX,LEX,1904.0,235.0
LAX,LIH,2615.0,367.33730158730157
LAX,MCI,1363.0,190.761875
LAX,MCO,2218.0,290.96648793565686
LAX,MDW,1750.0,236.1382113821138
LAX,MEM,1619.0,223.35395189003435
LAX,MIA,2342.0,301.6653086806644
LAX,MKE,1756.0,231.338199513382
LAX,MRY,266.0,76.95081967213115
LAX,MSN,1687.0,220.0
LAX,MSP,1535.0,219.31793068809642
LAX,MSY,1670.0,223.35993485342019
LAX,MTJ,666.0,120.03389830508475
LAX,OAK,337.0,76.5598468453471
LAX,OGG,2486.0,350.3248407643312
LAX,OKC,1187.0,175.6604938271605
LAX,OMA,1330.0,194.2610294117647
LAX,ORD,1744.0,246.67236279986855
LAX,PDX,834.0,142.20109843683989
LAX,PHL,2402.0,313.3059273422562
LAX,PHX,370.0,84.60621216109503
LAX,PIT,2136.0,276.4364089775561
LAX,PSP,110.0,55.77717391304348
LAX,RDM,726.0,125.16666666666667
LAX,RDU,2238.28029375765,292.26193390452875
LAX,RNO,391.0,84.12632821723732
LAX,SAN,109.0,56.35299901671583
LAX,SAT,1210.3399122807018,172.57529239766083
LAX,SBA,89.0,50.54349388928828
LAX,SBP,156.0,60.104029304029304
LAX,SDF,1842.0,250.0
LAX,SEA,954.0,164.59575533086394
LAX,SFO,337.0,83.84734708267231
LAX,SJC,308.0,70.68405511811024
LAX,SLC,590.0,111.00583544057577
LAX,SMF,373.0,84.39378344997941
LAX,STL,1592.0,215.75485714285713
LAX,SUN,696.0,122.175
LAX,TPA,2158.0,278.3720930232558
LAX,TUS,451.0,87.81561085972851
LBB,AUS,341.0,65.67307692307692
LBB,DAL,293.0,65.64563679245283
LBB,DEN,456.0,97.08007448789571
LBB,DFW,282.0,78.08101851851852
LBB,HOU,474.0,89.70588235294117
LBB,IAH,458.0,97.25481209899175
LBB,LAS,775.0,131.33241758241758
LBB,PHX,588.0,120.0
LBE,FLL,980.0,160.05685618729098
LBE,MCO,823.3452380952381,139.0625
LBE,MYR,455.26839826839824,85.97835497835497
LBE,RSW,956.0,165.83076923076922
LBE,TPA,866.0,144.64367816091954
LCH,DFW,295.0,81.66954022988506
LCH,IAH,127.0,53.73926701570681
LEX,ATL,304.0,88.7233231707317
LEX,DTW,296.0,85.67293233082707
LEX,EWR,588.0,118.31547619047619
LEX,IAH,828.0,156.7048710601719
LEX,LAX,1904.0,280.0
LEX,LGA,604.0,127.80239520958084
LEX,MSP,650.0,135.04794520547946
LEX,ORD,323.0,90.60598896769109
LFT,ATL,503.0,103.37441497659907
LFT,DFW,351.0,91.78378378378379
LFT,IAH,201.0,69.47947882736156
LGA,ATL,762.0,161.54287781932214
LGA,AVL,599.0,137.0
LGA,BGR,378.0,99.84126984126983
LGA,BHM,866.0,165.87169042769858
LGA,BNA,764.0,154.25521669341893
LGA,BOS,184.0,76.63501531517008
LGA,BTV,258.0,84.5798319327731
LGA,BUF,292.0,94.6940133037694
LGA,BZN,1894.0,294.625
LGA,CAE,617.0,144.18085106382978
LGA,CHO,305.0,90.99253731343283
LGA,CHS,641.0,144.94074074074075
LGA,CLE,419.0,112.04283360790774
LGA,CLT,544.0,129.93558523173607
LGA,CMH,479.0,123.70776255707763
LGA,CVG,585.0,134.5438596491228
LGA,DAL,1381.0,234.59611650485436
LGA,DCA,214.0,82.97193802981585
LGA,DEN,1620.0,271.8904930536639
LGA,DFW,1389.0,244.05681303757356
LGA,DTW,502.0,126.25721997300944
LGA,FLL,1076.0,190.29387970453746
LGA,GRR,618.0,139.63636363636363
LGA,GSO,461.0,117.82165605095541
LGA,GSP,610.0,139.98529411764707
LGA,HOU,1428.0,247.82838983050848
LGA,IAH,1416.0,241.9411280362289
LGA,ILM,500.0,106.8030303030303
LGA,IND,660.0,147.77056277056278
LGA,JAX,833.0,165.736
LGA,LEX,604.0,131.3987341772152
LGA,MCI,1107.0,207.3739837398374
LGA,MCO,950.0,178.12281095644366
LGA,MDW,725.0,152.77849740932643
LGA,MEM,963.0,188.75
LGA,MHT,195.0,78.1
LGA,MIA,1096.0,200.7733354075918
LGA,MKE,738.0,151.51488952929876
LGA,MSN,812.0,157.22727272727272
LGA,MSP,1020.0,193.93225152129818
LGA,MSY,1183.0,216.41753653444675
LGA,MTJ,1810.0,308.8666666666667
LGA,MYR,563.0,115.80823863636364
LGA,OMA,1148.0,207.76190476190476
LGA,ORD,733.0,162.06988642177427
LGA,ORF,296.0,95.95555555555555
LGA,PBI,1035.0,187.24976015350177
LGA,PHL,96.0,76.11649214659685
LGA,PIT,335.0,103.27626459143968
LGA,PWM,269.0,86.62857142857143
LGA,RDU,431.0,114.71648044692738
LGA,RIC,292.0,101.67849223946784
LGA,ROC,254.0,90.28571428571429
LGA,RSW,1080.0,202.7599517490953
LGA,SAV,722.0,153.0890052356021
LGA,SDF,659.0,152.4169884169884
LGA,SRQ,1047.0,193.2030848329049
LGA,STL,888.0,170.11511423550087
LGA,SYR,198.0,78.2314606741573
LGA,TPA,1010.0,188.7268170426065
LGA,TVC,655.0,128.58823529411765
LGA,TYS,648.0,145.11764705882354
LGA,XNA,1147.0,199.1359649122807
LGB,ANC,2360.0,318.35185185185185
LGB,AUS,1226.0,169.07838983050848
LGB,BOS,2602.0,319.0542372881356
LGB,BUF,2209.0,284.0
LGB,FLL,2327.0,315.0
LGB,JFK,2465.0,315.61633281972263
LGB,LAS,231.0,66.27942063971032
LGB,OAK,353.0,78.30357142857143
LGB,PDX,846.0,137.44114002478315
LGB,PHX,355.0,89.0
LGB,RNO,402.0,84.82962962962964
LGB,SEA,965.0,158.91152502910361
LGB,SFO,354.0,84.02857142857142
LGB,SLC,588.0,107.20253738106027
LGB,SMF,387.0,81.70677731673582
LIH,DEN,3414.0,411.6666666666667
LIH,HNL,102.0,33.86249428962997
LIH,LAX,2615.0,330.13742494996666
LIH,OAK,2457.0,314.09166666666664
LIH,OGG,201.0,47.0
LIH,PDX,2631.0,330.3076923076923
LIH,PHX,2979.0,355.0926966292135
LIH,SAN,2676.0,330.53809523809525
LIH,SEA,2701.0,344.41021126760563
LIH,SFO,2447.0,312.0858283433134
LIH,SJC,2466.0,307.9371727748691
LIT,ATL,453.0,97.51831345826236
LIT,BWI,912.0,130.0
LIT,DAL,296.0,66.16431924882629
LIT,DEN,771.0,146.69054054054055
LIT,DFW,304.0,82.59183673469387
LIT,DTW,705.0,127.07089552238806
LIT,IAH,374.0,93.39349930843707
LIT,LAS,1294.0,202.05801104972375
LIT,MDW,544.0,95.0
LIT,ORD,552.0,116.34463276836158
LIT,PHX,1136.0,183.62258953168043
LIT,STL,296.0,70.05287009063444
LNK,ATL,841.0,134.54153846153847
LNK,DEN,423.0,93.29161603888214
LNK,MSP,331.0,83.48916761687572
LNK,ORD,466.0,102.9780534351145
LRD,DFW,396.0,88.57142857142857
LRD,IAH,301.0,78.26693629929221
LSE,MSP,119.0,61.466045272969374
LWS,LAX,861.0,142.5
LWS,SFO,664.0,120.0
LWS,SLC,461.0,88.0169014084507
MAF,DAL,319.0,67.83750763591937
MAF,DEN,563.0,113.52270210409745
MAF,DFW,309.0,78.95252225519287
MAF,HOU,441.0,80.78470824949699
MAF,IAH,429.0,90.20126227208976
MAF,LAS,795.0,136.03053435114504
MAF,PHX,581.0,125.34883720930233
MBS,DTW,98.0,53.11750305997552
MBS,MSP,463.0,104.25324675324676
MBS,ORD,222.0,76.10521042084169
MCI,ABQ,718.0,124.86918604651163
MCI,ATL,692.0,120.22871046228711
MCI,BNA,491.0,88.30466830466831
MCI,BOS,1256.0,175.33965244865718
MCI,BWI,967.0,144.8012048192771
MCI,CLT,808.0,134.41543513957308
MCI,CVG,539.0,101.63736263736264
MCI,DAL,460.0,89.81434599156118
MCI,DCA,949.0,139.06581986143186
MCI,DEN,533.0,109.70906801007557
MCI,DFW,460.0,103.74182732606873
MCI,DSM,164.0,55.0
MCI,DTW,629.0,114.7211250748055
MCI,EWR,1092.0,170.76543209876544
MCI,FLL,1242.0,181.35714285714286
MCI,HOU,666.0,122.66568483063328
MCI,IAH,643.0,128.2987951807229
MCI,IND,451.0,80.06766917293233
MCI,LAS,1139.0,182.0534090909091
MCI,LAX,1363.0,213.2091997479521
MCI,LGA,1107.0,166.03861788617886
MCI,MCO,1072.0,160.0139344262295
MCI,MDW,405.0,81.96768060836501
MCI,MIA,1251.0,189.57954545454547
MCI,MKE,436.0,85.38401253918495
MCI,MSP,393.0,85.10722006052745
MCI,MSY,689.0,114.6027397260274
MCI,OAK,1489.0,223.9856801909308
MCI,OMA,152.0,45.0
MCI,ORD,403.0,96.25765765765766
MCI,PDX,1482.0,229.06598240469208
MCI,PHL,1038.0,160.9875
MCI,PHX,1044.0,172.30208333333334
MCI,PNS,743.0,115.0
MCI,RSW,1155.0,166.73469387755102
MCI,SAN,1334.0,206.0916179337232
MCI,SAT,706.0,135.71428571428572
MCI,SEA,1489.0,229.24505928853756
MCI,SFO,1499.0,244.8142414860681
MCI,SLC,920.0,162.08660351826794
MCI,SNA,1342.0,207.6027397260274
MCI,STL,237.0,56.426940639269404
MCI,TPA,1048.0,152.62548262548262
MCO,ABQ,1553.0,222.46478873239437
MCO,ACY,852.0,131.22980501392757
MCO,ALB,1073.0,160.6309412861137
MCO,ATL,404.0,95.57976358312547
MCO,AUS,994.0,165.32773851590105
MCO,BDL,1050.0,158.4192812321734
MCO,BHM,479.0,94.30264993026499
MCO,BNA,616.0,115.17279174725984
MCO,BOS,1121.0,172.62448009506832
MCO,BQN,1129.0,161.9567779960707
MCO,BUF,1011.0,154.59637046307884
MCO,BWI,787.0,131.5481518732713
MCO,CAK,861.0,139.60727272727271
MCO,CLE,895.0,148.77578475336324
MCO,CLT,468.0,101.85935483870968
MCO,CMH,802.0,132.57415078707538
MCO,COS,1520.0,245.78688524590163
MCO,CVG,757.0,132.06309751434034
MCO,DAL,973.0,163.917089678511
MCO,DAY,808.0,139.9
MCO,DCA,759.0,127.7670693277311
MCO,DEN,1546.0,245.73468173706127
MCO,DFW,985.0,173.55821656050955
MCO,DSM,1141.0,200.0
MCO,DTW,957.0,160.35587714116951
MCO,EWR,937.0,159.96899483247208
MCO,FLL,177.0,60.810511756569845
MCO,FNT,1011.0,164.06015037593986
MCO,GRR,1024.0,159.8659793814433
MCO,HOU,849.0,149.9047931713723
MCO,HPN,972.0,158.8160453808752
MCO,IAD,758.0,132.82525857376157
MCO,IAG,1021.0,159.13333333333333
MCO,IAH,854.0,155.0618093922652
MCO,IND,829.0,144.04530087897228
MCO,ISP,971.0,150.24822695035462
MCO,JFK,944.0,157.181253425909
MCO,LAS,2039.0,305.02416666666664
MCO,LAX,2218.0,329.10999665663655
MCO,LBE,823.3480825958702,137.6283185840708
MCO,LGA,950.0,158.51504865354153
MCO,MCI,1072.0,176.52045826513913
MCO,MDW,990.0,167.38789646372584
MCO,MEM,684.0,125.22277227722772
MCO,MHT,1142.0,168.8722294654498
MCO,MIA,192.0,67.28225352112676
MCO,MKE,1066.0,174.30805687203792
MCO,MSP,1310.0,210.35732916014607
MCO,MSY,551.0,106.80841799709724
MCO,OMA,1211.0,199.08441558441558
MCO,ORD,1005.0,180.31604636973765
MCO,ORF,655.0,110.36666666666666
MCO,ORH,1091.0,163.15428571428572
MCO,PBG,1199.0,176.24444444444444
MCO,PHL,861.0,146.0805452292441
MCO,PHX,1849.0,282.08844621513947
MCO,PIT,834.0,135.01360544217687
MCO,PSE,1179.0,171.6307385229541
MCO,PVD,1072.0,159.80968045112783
MCO,PWM,1214.0,180.0
MCO,RDU,534.0,99.80809399477806
MCO,RIC,667.0,113.25538020086083
MCO,ROC,1033.0,156.78217821782178
MCO,SAN,2149.0,313.6892911010558
MCO,SAT,1041.0,171.54223968565816
MCO,SDF,719.0,123.13302752293578
MCO,SEA,2554.0,374.1438082556591
MCO,SFO,2446.0,354.26705091258407
MCO,SJU,1189.0,166.41505042668734
MCO,SLC,1931.0,288.72484599589325
MCO,STL,882.0,148.70259593679458
MCO,SWF,989.0,163.5056179775281
MCO,SYR,1053.0,160.87087912087912
MCO,TTN,896.0,151.98350515463918
MDT,ATL,620.0,125.77613320999075
MDT,CLT,413.0,99.55451713395638
MDT,DTW,371.0,93.18582677165354
MDT,ORD,594.0,126.01022494887526
MDW,ABQ,1121.0,185.6950354609929
MDW,ALB,717.0,109.4965034965035
MDW,ATL,591.0,113.35873530603972
MDW,AUS,972.0,160.7608695652174
MDW,BDL,777.0,118.2579650565262
MDW,BHM,570.0,100.37965616045845
MDW,BNA,395.0,81.78555702333773
MDW,BOI,1448.0,224.28571428571428
MDW,BOS,861.0,132.3882503192848
MDW,BUF,468.0,84.43037974683544
MDW,BWI,611.0,105.2486059479554
MDW,CHS,745.0,121.80395387149917
MDW,CLE,307.0,69.0843949044586
MDW,CLT,584.0,104.29315476190476
MDW,CMH,283.0,67.54364089775561
MDW,DAL,793.0,136.43011216566006
MDW,DAY,226.0,62.26594301221167
MDW,DCA,601.0,102.73962264150943
MDW,DEN,895.0,157.01868535201868
MDW,DSM,306.0,75.55851063829788
MDW,DTW,228.0,68.78188824662813
MDW,EWR,711.0,120.4170661553212
MDW,FLL,1167.0,177.6864406779661
MDW,FNT,221.0,59.22659430122117
MDW,GEG,1511.0,228.38709677419354
MDW,GRR,137.0,48.057065217391305
MDW,GSP,562.0,96.92934782608695
MDW,HOU,937.0,161.18946873530794
MDW,IAD,577.0,101.85483870967742
MDW,ICT,589.0,117.95977011494253
MDW,IND,162.0,55.91538461538462
MDW,JAX,849.0,131.81058495821728
MDW,LAS,1521.0,234.3983684568321
MDW,LAX,1750.0,265.4952476238119
MDW,LGA,725.0,122.42444152431011
MDW,LIT,544.0,106.0
MDW,MCI,405.0,86.96030245746692
MDW,MCO,990.0,154.7249366630474
MDW,MEM,480.0,99.13716814159292
MDW,MHT,838.0,122.07003089598352
MDW,MSP,349.0,86.13464140730717
MDW,MSY,825.0,136.97860962566844
MDW,OAK,1844.0,278.6657681940701
MDW,OKC,691.0,123.85793871866295
MDW,OMA,423.0,86.95901639344262
MDW,ONT,1706.0,258.71191135734074
MDW,ORF,704.0,116.20738636363636
MDW,PBI,1128.0,172.5
MDW,PDX,1751.0,266.87915006640105
MDW,PHL,668.0,112.69668737060042
MDW,PHX,1444.0,226.43818849449204
MDW,PIT,402.0,79.14319952067106
MDW,PNS,781.0,129.14285714285714
MDW,PVD,842.0,127.17457114026236
MDW,PWM,895.0,135.0
MDW,RDU,632.0,107.42160278745645
MDW,RNO,1680.0,250.126582278481
MDW,RSW,1105.0,166.74278846153845
MDW,SAN,1728.0,258.02067381317
MDW,SAT,1036.0,169.19157608695653
MDW,SDF,271.0,67.12241653418124
MDW,SEA,1733.0,269.5222634508349
MDW,SFO,1855.0,281.13130128956624
MDW,SJC,1838.0,280.9078212290503
MDW,SLC,1259.0,205.7124842370744
MDW,SMF,1790.0,269.4796380090498
MDW,SNA,1731.0,263.361581920904
MDW,STL,251.0,65.88501291989664
MDW,TPA,997.0,153.27249842668346
MDW,TUL,583.0,109.79797979797979
MDW,TUS,1440.0,223.67729831144464
MEI,DFW,485.0,108.37471264367817
MEI,PIB,69.0,32.924050632911396
MEM,ATL,332.0,84.22608695652174
MEM,AUS,559.0,115.0
MEM,BWI,787.0,122.3780487804878
MEM,CLT,511.0,104.73008323424494
MEM,CVG,403.0,84.55128205128206
MEM,DAL,423.0,87.01271186440678
MEM,DEN,872.0,159.74641148325358
MEM,DFW,431.0,101.72234595397178
MEM,DTW,610.0,117.31954887218045
MEM,EWR,946.0,161.71041369472184
MEM,HOU,484.0,101.3795731707317
MEM,IAH,468.0,110.74342105263158
MEM,LAX,1619.0,251.23711340206185
MEM,LGA,963.0,158.0
MEM,MCO,684.0,116.09725685785536
MEM,MDW,480.0,94.37407952871871
MEM,MSP,700.0,130.8451519536903
MEM,ORD,491.0,115.88964577656675
MEM,PHX,1264.0,229.0
MEM,TPA,655.0,108.36565096952909
MFE,BRO,54.0,33.0
MFE,DFW,469.0,99.18081918081919
MFE,IAH,316.0,78.1704834605598
MFR,DEN,964.0,160.10093167701862
MFR,SFO,329.0,84.39766839378238
MFR,SLC,575.0,105.83791208791209
MGM,ATL,147.0,60.47786850021487
MGM,DFW,622.0,120.17857142857143
MHK,DFW,431.0,96.0
MHT,ATL,952.0,178.80526315789473
MHT,BWI,377.0,91.86116700201207
MHT,DTW,610.0,129.9203539823009
MHT,EWR,209.0,84.27377049180328
MHT,FLL,1262.0,215.0
MHT,LGA,195.0,81.7
MHT,MCO,1142.0,196.24348958333334
MHT,MDW,838.0,153.79399585921325
MHT,ORD,843.0,168.92028985507247
MHT,TPA,1204.0,201.49789029535864
MIA,ATL,594.0,121.33594140169802
MIA,AUS,1103.0,183.96363636363637
MIA,BDL,1194.0,183.66759776536313
MIA,BNA,806.0,138.55789473684212
MIA,BOS,1258.0,194.15437048917403
MIA,BWI,946.0,154.83552631578948
MIA,CLT,650.0,127.98419943820225
MIA,CMH,990.0,169.0
MIA,DCA,919.0,152.8204324663115
MIA,DEN,1709.0,268.7348265895954
MIA,DFW,1121.0,193.21953701348258
MIA,DTW,1145.0,188.7890909090909
MIA,EGE,1810.0,291.7972027972028
MIA,EWR,1085.0,181.71903820816866
MIA,IAD,921.0,153.11196319018404
MIA,IAH,964.0,171.9929718875502
MIA,JFK,1089.0,179.60891719745223
MIA,LAS,2174.0,324.15966386554624
MIA,LAX,2342.0,345.61830635118304
MIA,LGA,1096.0,179.72265261853116
MIA,MCI,1251.0,201.88636363636363
MIA,MCO,192.0,67.4203514739229
MIA,MSP,1501.0,237.12280701754386
MIA,MSY,675.0,123.56613756613757
MIA,OKC,1222.0,199.0
